Sesion,Modelo,NumeroParte,Posicion,Renglon,Columna,ID_PCB,Resultado,Defectos,DescripcionOtro,DetalleDefectos,Fecha/Hora,Falso rechazo,Falta de soldadura,Exceso de soldadura,Cortos,Circuito abierto,Componente faltante,Componente equivocado,Componente desplazado,Componente levantado,Componente dañado,Efecto lápida,Polaridad invertida,Rotación incorrecta,Pin doblado,Pin sin soldar,Pin largo,Conector levantado,Conector faltante,Bola de soldadura,Junta fría,PCB quemada,PCB ampollada,Máscara antisoldante levantada,Pad levantado,Contaminación,Exceso de flux,Otro
SES-20260807-101631-006877-635726,Lion Mite,635726,PCB 17,1,4,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-006877-635726,Lion Mite,635726,PCB 18,1,3,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-006877-635726,Lion Mite,635726,PCB 19,1,2,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-006877-635726,Lion Mite,635726,PCB 20,1,1,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 1,4,5,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 2,4,4,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 3,4,3,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 4,4,2,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 5,4,1,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 6,3,5,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 7,3,4,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 8,3,3,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 9,3,2,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 10,3,1,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 11,2,5,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 12,2,4,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 13,2,3,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 14,2,2,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 15,2,1,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 16,1,5,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 17,1,4,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 18,1,3,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 19,1,2,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101631-528120-635726,Lion Mite,635726,PCB 20,1,1,,PASS,0,,,07/08/2026 10:16:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 1,4,5,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 2,4,4,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 3,4,3,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 4,4,2,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 5,4,1,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 6,3,5,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 7,3,4,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 8,3,3,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 9,3,2,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 10,3,1,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 11,2,5,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 12,2,4,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 13,2,3,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 14,2,2,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 15,2,1,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 16,1,5,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 17,1,4,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 18,1,3,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 19,1,2,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-073182-635726,Lion Mite,635726,PCB 20,1,1,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 1,4,5,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 2,4,4,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 3,4,3,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 4,4,2,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 5,4,1,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 6,3,5,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 7,3,4,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 8,3,3,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 9,3,2,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 10,3,1,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 11,2,5,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 12,2,4,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 13,2,3,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 14,2,2,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 15,2,1,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 16,1,5,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 17,1,4,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 18,1,3,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 19,1,2,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101632-618052-635726,Lion Mite,635726,PCB 20,1,1,,PASS,0,,,07/08/2026 10:16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 1,4,5,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 2,4,4,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 3,4,3,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 4,4,2,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 5,4,1,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 6,3,5,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 7,3,4,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 8,3,3,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 9,3,2,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 10,3,1,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 11,2,5,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 12,2,4,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 13,2,3,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 14,2,2,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 15,2,1,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 16,1,5,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 17,1,4,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 18,1,3,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 19,1,2,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-134711-635726,Lion Mite,635726,PCB 20,1,1,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 1,4,5,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 2,4,4,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 3,4,3,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 4,4,2,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 5,4,1,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 6,3,5,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 7,3,4,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 8,3,3,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 9,3,2,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 10,3,1,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 11,2,5,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 12,2,4,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 13,2,3,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 14,2,2,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 15,2,1,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 16,1,5,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 17,1,4,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 18,1,3,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 19,1,2,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101633-634818-635726,Lion Mite,635726,PCB 20,1,1,,PASS,0,,,07/08/2026 10:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 1,4,5,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 2,4,4,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 3,4,3,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 4,4,2,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 5,4,1,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 6,3,5,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 7,3,4,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 8,3,3,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 9,3,2,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 10,3,1,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 11,2,5,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 12,2,4,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 13,2,3,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 14,2,2,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 15,2,1,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 16,1,5,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 17,1,4,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SES-20260807-101634-134664-635726,Lion Mite,635726,PCB 18,1,3,,PASS,0,,,07/08/2026 10:16:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
